15:40:39.909 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:40:39.937 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:40:39.967 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:40:40.016 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:40:40.045 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:40:40.077 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:40:40.107 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:40:40.134 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:40:40.282 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:43:39.914 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:43:39.942 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:43:44.174 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:43:54.598 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:44:00.508 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:44:00.531 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:44:01.629 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:44:01.677 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:44:01.766 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:44:01.813 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:44:01.902 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:44:01.932 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:44:01.965 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:44:02.010 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:44:02.039 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:44:02.068 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:44:02.116 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:44:02.150 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:44:02.190 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:44:02.258 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:44:02.309 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:44:02.505 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:46:24.462 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:46:24.505 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:46:27.396 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:46:27.433 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:46:27.494 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:46:27.543 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:46:27.613 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:46:27.645 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:46:27.677 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:46:27.723 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:46:27.753 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:46:27.783 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:46:27.815 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:46:27.846 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:46:27.875 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:46:27.907 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:46:27.938 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:46:28.115 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:47:13.867 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:47:13.887 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:47:16.873 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:47:16.904 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:47:16.962 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:47:17.015 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:47:17.101 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:47:17.135 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:47:17.162 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:47:17.196 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:47:17.227 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:47:17.256 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:47:17.287 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:47:17.316 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:47:17.348 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:47:17.380 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:47:17.408 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:47:17.540 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:47:43.297 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:47:43.325 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:47:45.969 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:47:46.006 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:47:46.067 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:47:46.117 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:47:46.203 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:47:46.234 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:47:46.265 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:47:46.298 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:47:46.326 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:47:46.358 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:47:46.404 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:47:46.434 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:47:46.462 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:47:46.492 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:47:46.527 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:47:46.672 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:49:26.017 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:49:26.038 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:49:28.831 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:49:28.866 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:49:28.925 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:49:28.977 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:49:29.064 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:49:29.097 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:49:29.128 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:49:29.175 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:49:29.204 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:49:29.233 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:49:29.265 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:49:29.294 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:49:29.328 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:49:29.357 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:49:29.387 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:49:29.518 INFO  testCases.TC_01_validateHomePage:104 - Close app
15:51:20.107 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:51:20.131 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:51:22.973 INFO  testCases.TC_01_validateHomePage:34 - Assert Broken Links
15:51:23.006 INFO  testCases.TC_01_validateHomePage:41 - Assert home page
15:51:23.066 INFO  testCases.TC_01_validateHomePage:50 - Assert menu
15:51:23.119 INFO  testCases.TC_01_validateHomePage:56 - Assert slider image
15:51:23.191 INFO  testCases.TC_01_validateHomePage:64 - Assert patient title
15:51:23.221 INFO  testCases.TC_01_validateHomePage:66 - Assert patient description
15:51:23.253 INFO  testCases.TC_01_validateHomePage:68 - Assert button text
15:51:23.285 INFO  testCases.TC_01_validateHomePage:75 - Assert doctor image
15:51:23.317 INFO  testCases.TC_01_validateHomePage:77 - Assert doctor login text
15:51:23.346 INFO  testCases.TC_01_validateHomePage:79 - Assert doctor btn
15:51:23.376 INFO  testCases.TC_01_validateHomePage:86 - Assert admin image
15:51:23.404 INFO  testCases.TC_01_validateHomePage:88 - Assert admin text
15:51:23.436 INFO  testCases.TC_01_validateHomePage:90 - Assert admin click button
15:51:23.467 INFO  testCases.TC_01_validateHomePage:97 - Assert footer home menu
15:51:23.496 INFO  testCases.TC_01_validateHomePage:99 - Assert footer contact menu
15:52:37.988 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:52:38.009 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:55:29.543 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:55:29.565 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:58:05.920 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:58:05.948 INFO  testCases.TC_01_validateHomePage:28 - Assert title
15:59:34.392 INFO  testCases.TC_01_validateHomePage:22 - Start Application
15:59:34.413 INFO  testCases.TC_01_validateHomePage:28 - Assert title
16:00:25.316 INFO  testCases.TC_01_validateHomePage:22 - Start Application
16:00:25.339 INFO  testCases.TC_01_validateHomePage:28 - Assert title
